id,number,type,date,time,scheduled_laps,is_cancelled,point_system_id,round_id
2439,4,Q2,2008-08-02,,,f,1,796
2440,5,Q3,2008-08-02,,,f,1,796
2443,6,FP3,2008-08-02,,,f,1,796
2437,7,R,2008-08-03,12:00:00,,f,15,796
2448,1,FP1,2008-08-22,,,f,1,797
2449,2,FP2,2008-08-22,,,f,1,797
2445,3,Q1,2008-08-23,,,f,1,797
2446,4,Q2,2008-08-23,,,f,1,797
2447,5,Q3,2008-08-23,,,f,1,797
2450,6,FP3,2008-08-23,,,f,1,797
2444,7,R,2008-08-24,12:00:00,,f,15,797
2455,1,FP1,2008-09-05,,,f,1,798
2456,2,FP2,2008-09-05,,,f,1,798
2452,3,Q1,2008-09-06,,,f,1,798
2453,4,Q2,2008-09-06,,,f,1,798
2454,5,Q3,2008-09-06,,,f,1,798
2457,6,FP3,2008-09-06,,,f,1,798
2451,7,R,2008-09-07,12:00:00,,f,15,798
2462,1,FP1,2008-09-12,,,f,1,799
2463,2,FP2,2008-09-12,,,f,1,799
2459,3,Q1,2008-09-13,,,f,1,799
2460,4,Q2,2008-09-13,,,f,1,799
2461,5,Q3,2008-09-13,,,f,1,799
2464,6,FP3,2008-09-13,,,f,1,799
2458,7,R,2008-09-14,12:00:00,,f,15,799
2469,1,FP1,2008-09-26,,,f,1,800
2470,2,FP2,2008-09-26,,,f,1,800
2466,3,Q1,2008-09-27,,,f,1,800
2467,4,Q2,2008-09-27,,,f,1,800
2468,5,Q3,2008-09-27,,,f,1,800
2471,6,FP3,2008-09-27,,,f,1,800
2465,7,R,2008-09-28,12:00:00,,f,15,800
2476,1,FP1,2008-10-10,,,f,1,801
2477,2,FP2,2008-10-10,,,f,1,801
2473,3,Q1,2008-10-11,,,f,1,801
2474,4,Q2,2008-10-11,,,f,1,801
2475,5,Q3,2008-10-11,,,f,1,801
2478,6,FP3,2008-10-11,,,f,1,801
2472,7,R,2008-10-12,04:30:00,,f,15,801
2483,1,FP1,2008-10-17,,,f,1,802
2484,2,FP2,2008-10-17,,,f,1,802
2480,3,Q1,2008-10-18,,,f,1,802
2481,4,Q2,2008-10-18,,,f,1,802
2482,5,Q3,2008-10-18,,,f,1,802
2485,6,FP3,2008-10-18,,,f,1,802
2479,7,R,2008-10-19,07:00:00,,f,15,802
2490,1,FP1,2008-10-31,,,f,1,803
2491,2,FP2,2008-10-31,,,f,1,803
2487,3,Q1,2008-11-01,,,f,1,803
2488,4,Q2,2008-11-01,,,f,1,803
2489,5,Q3,2008-11-01,,,f,1,803
2492,6,FP3,2008-11-01,,,f,1,803
2486,7,R,2008-11-02,17:00:00,,f,15,803
2497,1,FP1,2009-03-27,,,f,1,804
2498,2,FP2,2009-03-27,,,f,1,804
2494,3,Q1,2009-03-28,,,f,1,804
2495,4,Q2,2009-03-28,,,f,1,804
2496,5,Q3,2009-03-28,,,f,1,804
2499,6,FP3,2009-03-28,,,f,1,804
2493,7,R,2009-03-29,06:00:00,,f,15,804
2504,1,FP1,2009-04-03,,,f,1,805
2505,2,FP2,2009-04-03,,,f,1,805
2501,3,Q1,2009-04-04,,,f,1,805
2502,4,Q2,2009-04-04,,,f,1,805
2503,5,Q3,2009-04-04,,,f,1,805
2506,6,FP3,2009-04-04,,,f,1,805
2500,7,R,2009-04-05,09:00:00,,f,15,805
2511,1,FP1,2009-04-17,,,f,1,806
2512,2,FP2,2009-04-17,,,f,1,806
2508,3,Q1,2009-04-18,,,f,1,806
2509,4,Q2,2009-04-18,,,f,1,806
2510,5,Q3,2009-04-18,,,f,1,806
2513,6,FP3,2009-04-18,,,f,1,806
2507,7,R,2009-04-19,07:00:00,,f,15,806
2518,1,FP1,2009-04-24,,,f,1,807
2519,2,FP2,2009-04-24,,,f,1,807
2515,3,Q1,2009-04-25,,,f,1,807
2516,4,Q2,2009-04-25,,,f,1,807
2517,5,Q3,2009-04-25,,,f,1,807
2520,6,FP3,2009-04-25,,,f,1,807
2514,7,R,2009-04-26,12:00:00,,f,15,807
2525,1,FP1,2009-05-08,,,f,1,808
2526,2,FP2,2009-05-08,,,f,1,808
2522,3,Q1,2009-05-09,,,f,1,808
2523,4,Q2,2009-05-09,,,f,1,808
2524,5,Q3,2009-05-09,,,f,1,808
2527,6,FP3,2009-05-09,,,f,1,808
2521,7,R,2009-05-10,12:00:00,,f,15,808
2532,1,FP1,2009-05-21,,,f,1,809
2533,2,FP2,2009-05-21,,,f,1,809
2529,3,Q1,2009-05-23,,,f,1,809
2530,4,Q2,2009-05-23,,,f,1,809
2531,5,Q3,2009-05-23,,,f,1,809
2534,6,FP3,2009-05-23,,,f,1,809
2528,7,R,2009-05-24,12:00:00,,f,15,809
2539,1,FP1,2009-06-05,,,f,1,810
2540,2,FP2,2009-06-05,,,f,1,810
2536,3,Q1,2009-06-06,,,f,1,810
2537,4,Q2,2009-06-06,,,f,1,810
2538,5,Q3,2009-06-06,,,f,1,810
2541,6,FP3,2009-06-06,,,f,1,810
2535,7,R,2009-06-07,12:00:00,,f,15,810
2546,1,FP1,2009-06-19,,,f,1,811
2547,2,FP2,2009-06-19,,,f,1,811
2543,3,Q1,2009-06-20,,,f,1,811
2544,4,Q2,2009-06-20,,,f,1,811
2545,5,Q3,2009-06-20,,,f,1,811
2548,6,FP3,2009-06-20,,,f,1,811
2542,7,R,2009-06-21,12:00:00,,f,15,811
2553,1,FP1,2009-07-10,,,f,1,812
2554,2,FP2,2009-07-10,,,f,1,812
2550,3,Q1,2009-07-11,,,f,1,812
2551,4,Q2,2009-07-11,,,f,1,812
2552,5,Q3,2009-07-11,,,f,1,812
2555,6,FP3,2009-07-11,,,f,1,812
2549,7,R,2009-07-12,12:00:00,,f,15,812
2560,1,FP1,2009-07-24,,,f,1,813
2561,2,FP2,2009-07-24,,,f,1,813
2557,3,Q1,2009-07-25,,,f,1,813
2558,4,Q2,2009-07-25,,,f,1,813
2559,5,Q3,2009-07-25,,,f,1,813
2562,6,FP3,2009-07-25,,,f,1,813
2556,7,R,2009-07-26,12:00:00,,f,15,813
2567,1,FP1,2009-08-21,,,f,1,814
2568,2,FP2,2009-08-21,,,f,1,814
2564,3,Q1,2009-08-22,,,f,1,814
2565,4,Q2,2009-08-22,,,f,1,814
2566,5,Q3,2009-08-22,,,f,1,814
2569,6,FP3,2009-08-22,,,f,1,814
2563,7,R,2009-08-23,12:00:00,,f,15,814
2574,1,FP1,2009-08-28,,,f,1,815
2575,2,FP2,2009-08-28,,,f,1,815
2571,3,Q1,2009-08-29,,,f,1,815
2572,4,Q2,2009-08-29,,,f,1,815
2573,5,Q3,2009-08-29,,,f,1,815
2576,6,FP3,2009-08-29,,,f,1,815
2570,7,R,2009-08-30,12:00:00,,f,15,815
2581,1,FP1,2009-09-11,,,f,1,816
2582,2,FP2,2009-09-11,,,f,1,816
2578,3,Q1,2009-09-12,,,f,1,816
2579,4,Q2,2009-09-12,,,f,1,816
2580,5,Q3,2009-09-12,,,f,1,816
2583,6,FP3,2009-09-12,,,f,1,816
2577,7,R,2009-09-13,12:00:00,,f,15,816
2588,1,FP1,2009-09-25,,,f,1,817
2589,2,FP2,2009-09-25,,,f,1,817
2585,3,Q1,2009-09-26,,,f,1,817
2586,4,Q2,2009-09-26,,,f,1,817
2587,5,Q3,2009-09-26,,,f,1,817
2590,6,FP3,2009-09-26,,,f,1,817
2584,7,R,2009-09-27,12:00:00,,f,15,817
2595,1,FP1,2009-10-02,,,f,1,818
2596,2,FP2,2009-10-02,,,f,1,818
2592,3,Q1,2009-10-03,,,f,1,818
2593,4,Q2,2009-10-03,,,f,1,818
2594,5,Q3,2009-10-03,,,f,1,818
2597,6,FP3,2009-10-03,,,f,1,818
2591,7,R,2009-10-04,05:00:00,,f,15,818
2602,1,FP1,2009-10-16,,,f,1,819
2603,2,FP2,2009-10-16,,,f,1,819
2599,3,Q1,2009-10-17,,,f,1,819
2600,4,Q2,2009-10-17,,,f,1,819
2601,5,Q3,2009-10-17,,,f,1,819
2604,6,FP3,2009-10-17,,,f,1,819
2598,7,R,2009-10-18,16:00:00,,f,15,819
2609,1,FP1,2009-10-30,,,f,1,820
2610,2,FP2,2009-10-30,,,f,1,820
2606,3,Q1,2009-10-31,,,f,1,820
2607,4,Q2,2009-10-31,,,f,1,820
2608,5,Q3,2009-10-31,,,f,1,820
2611,6,FP3,2009-10-31,,,f,1,820
2605,7,R,2009-11-01,11:00:00,,f,15,820
2616,1,FP1,2010-03-12,,,f,1,821
2617,2,FP2,2010-03-12,,,f,1,821
2613,3,Q1,2010-03-13,,,f,1,821
2614,4,Q2,2010-03-13,,,f,1,821
2615,5,Q3,2010-03-13,,,f,1,821
2618,6,FP3,2010-03-13,,,f,1,821
2612,7,R,2010-03-14,12:00:00,,f,16,821
2623,1,FP1,2010-03-26,,,f,1,822
2624,2,FP2,2010-03-26,,,f,1,822
2620,3,Q1,2010-03-27,,,f,1,822
2621,4,Q2,2010-03-27,,,f,1,822
2622,5,Q3,2010-03-27,,,f,1,822
2625,6,FP3,2010-03-27,,,f,1,822
2619,7,R,2010-03-28,06:00:00,,f,16,822
2630,1,FP1,2010-04-02,,,f,1,823
2631,2,FP2,2010-04-02,,,f,1,823
2627,3,Q1,2010-04-03,,,f,1,823
2628,4,Q2,2010-04-03,,,f,1,823
2629,5,Q3,2010-04-03,,,f,1,823
2632,6,FP3,2010-04-03,,,f,1,823
2626,7,R,2010-04-04,08:00:00,,f,16,823
2637,1,FP1,2010-04-16,,,f,1,824
2638,2,FP2,2010-04-16,,,f,1,824
2634,3,Q1,2010-04-17,,,f,1,824
2635,4,Q2,2010-04-17,,,f,1,824
2636,5,Q3,2010-04-17,,,f,1,824
2639,6,FP3,2010-04-17,,,f,1,824
2633,7,R,2010-04-18,06:00:00,,f,16,824
2644,1,FP1,2010-05-07,,,f,1,825
2645,2,FP2,2010-05-07,,,f,1,825
2641,3,Q1,2010-05-08,,,f,1,825
2642,4,Q2,2010-05-08,,,f,1,825
2643,5,Q3,2010-05-08,,,f,1,825
2646,6,FP3,2010-05-08,,,f,1,825
2640,7,R,2010-05-09,12:00:00,,f,16,825
2651,1,FP1,2010-05-13,,,f,1,826
2652,2,FP2,2010-05-13,,,f,1,826
2648,3,Q1,2010-05-15,,,f,1,826
2649,4,Q2,2010-05-15,,,f,1,826
2650,5,Q3,2010-05-15,,,f,1,826
2653,6,FP3,2010-05-15,,,f,1,826
2647,7,R,2010-05-16,12:00:00,,f,16,826
2658,1,FP1,2010-05-28,,,f,1,827
2659,2,FP2,2010-05-28,,,f,1,827
2655,3,Q1,2010-05-29,,,f,1,827
2656,4,Q2,2010-05-29,,,f,1,827
2657,5,Q3,2010-05-29,,,f,1,827
2660,6,FP3,2010-05-29,,,f,1,827
2654,7,R,2010-05-30,11:00:00,,f,16,827
2665,1,FP1,2010-06-11,,,f,1,828
2666,2,FP2,2010-06-11,,,f,1,828
2662,3,Q1,2010-06-12,,,f,1,828
2663,4,Q2,2010-06-12,,,f,1,828
2664,5,Q3,2010-06-12,,,f,1,828
2667,6,FP3,2010-06-12,,,f,1,828
2661,7,R,2010-06-13,16:00:00,,f,16,828
2672,1,FP1,2010-06-25,,,f,1,829
2673,2,FP2,2010-06-25,,,f,1,829
2669,3,Q1,2010-06-26,,,f,1,829
2670,4,Q2,2010-06-26,,,f,1,829
2671,5,Q3,2010-06-26,,,f,1,829
2674,6,FP3,2010-06-26,,,f,1,829
2668,7,R,2010-06-27,12:00:00,,f,16,829
2679,1,FP1,2010-07-09,,,f,1,830
2680,2,FP2,2010-07-09,,,f,1,830
2676,3,Q1,2010-07-10,,,f,1,830
2677,4,Q2,2010-07-10,,,f,1,830
2678,5,Q3,2010-07-10,,,f,1,830
2681,6,FP3,2010-07-10,,,f,1,830
2675,7,R,2010-07-11,12:00:00,,f,16,830
2686,1,FP1,2010-07-23,,,f,1,831
2687,2,FP2,2010-07-23,,,f,1,831
2683,3,Q1,2010-07-24,,,f,1,831
2684,4,Q2,2010-07-24,,,f,1,831
2685,5,Q3,2010-07-24,,,f,1,831
2688,6,FP3,2010-07-24,,,f,1,831
2682,7,R,2010-07-25,12:00:00,,f,16,831
2693,1,FP1,2010-07-30,,,f,1,832
2694,2,FP2,2010-07-30,,,f,1,832
2690,3,Q1,2010-07-31,,,f,1,832
2691,4,Q2,2010-07-31,,,f,1,832
2692,5,Q3,2010-07-31,,,f,1,832
2695,6,FP3,2010-07-31,,,f,1,832
2689,7,R,2010-08-01,12:00:00,,f,16,832
2700,1,FP1,2010-08-27,,,f,1,833
2701,2,FP2,2010-08-27,,,f,1,833
2697,3,Q1,2010-08-28,,,f,1,833
2698,4,Q2,2010-08-28,,,f,1,833
2699,5,Q3,2010-08-28,,,f,1,833
2702,6,FP3,2010-08-28,,,f,1,833
2696,7,R,2010-08-29,12:00:00,,f,16,833
2707,1,FP1,2010-09-10,,,f,1,834
2708,2,FP2,2010-09-10,,,f,1,834
2704,3,Q1,2010-09-11,,,f,1,834
2705,4,Q2,2010-09-11,,,f,1,834
2706,5,Q3,2010-09-11,,,f,1,834
2709,6,FP3,2010-09-11,,,f,1,834
2703,7,R,2010-09-12,12:00:00,,f,16,834
2714,1,FP1,2010-09-24,,,f,1,835
2715,2,FP2,2010-09-24,,,f,1,835
2711,3,Q1,2010-09-25,,,f,1,835
2712,4,Q2,2010-09-25,,,f,1,835
2713,5,Q3,2010-09-25,,,f,1,835
2716,6,FP3,2010-09-25,,,f,1,835
2710,7,R,2010-09-26,12:00:00,,f,16,835
2721,1,FP1,2010-10-08,,,f,1,836
2722,2,FP2,2010-10-08,,,f,1,836
2718,3,Q1,2010-10-09,,,f,1,836
2719,4,Q2,2010-10-09,,,f,1,836
2720,5,Q3,2010-10-09,,,f,1,836
2723,6,FP3,2010-10-09,,,f,1,836
2717,7,R,2010-10-10,06:00:00,,f,16,836
2728,1,FP1,2010-10-22,,,f,1,837
2729,2,FP2,2010-10-22,,,f,1,837
2725,3,Q1,2010-10-23,,,f,1,837
2726,4,Q2,2010-10-23,,,f,1,837
2727,5,Q3,2010-10-23,,,f,1,837
2730,6,FP3,2010-10-23,,,f,1,837
2724,7,R,2010-10-24,05:00:00,,f,16,837
2735,1,FP1,2010-11-05,,,f,1,838
2736,2,FP2,2010-11-05,,,f,1,838
2732,3,Q1,2010-11-06,,,f,1,838
2733,4,Q2,2010-11-06,,,f,1,838
2734,5,Q3,2010-11-06,,,f,1,838
2737,6,FP3,2010-11-06,,,f,1,838
2731,7,R,2010-11-07,16:00:00,,f,16,838
2742,1,FP1,2010-11-12,,,f,1,839
2743,2,FP2,2010-11-12,,,f,1,839
2739,3,Q1,2010-11-13,,,f,1,839
2740,4,Q2,2010-11-13,,,f,1,839
2741,5,Q3,2010-11-13,,,f,1,839
2744,6,FP3,2010-11-13,,,f,1,839
2738,7,R,2010-11-14,13:00:00,,f,16,839
2749,1,FP1,2011-03-25,,,f,1,840
2750,2,FP2,2011-03-25,,,f,1,840
2746,3,Q1,2011-03-26,,,f,1,840
2747,4,Q2,2011-03-26,,,f,1,840
2748,5,Q3,2011-03-26,,,f,1,840
2751,6,FP3,2011-03-26,,,f,1,840
2745,7,R,2011-03-27,06:00:00,,f,16,840
2756,1,FP1,2011-04-08,,,f,1,841
2757,2,FP2,2011-04-08,,,f,1,841
2753,3,Q1,2011-04-09,,,f,1,841
2754,4,Q2,2011-04-09,,,f,1,841
2755,5,Q3,2011-04-09,,,f,1,841
2758,6,FP3,2011-04-09,,,f,1,841
2752,7,R,2011-04-10,08:00:00,,f,16,841
2763,1,FP1,2011-04-15,,,f,1,842
2764,2,FP2,2011-04-15,,,f,1,842
2760,3,Q1,2011-04-16,,,f,1,842
2761,4,Q2,2011-04-16,,,f,1,842
2762,5,Q3,2011-04-16,,,f,1,842
2765,6,FP3,2011-04-16,,,f,1,842
2759,7,R,2011-04-17,07:00:00,,f,16,842
2770,1,FP1,2011-05-06,,,f,1,843
2771,2,FP2,2011-05-06,,,f,1,843
2767,3,Q1,2011-05-07,,,f,1,843
2768,4,Q2,2011-05-07,,,f,1,843
2769,5,Q3,2011-05-07,,,f,1,843
2772,6,FP3,2011-05-07,,,f,1,843
2766,7,R,2011-05-08,12:00:00,,f,16,843
2777,1,FP1,2011-05-20,,,f,1,844
2778,2,FP2,2011-05-20,,,f,1,844
2774,3,Q1,2011-05-21,,,f,1,844
2775,4,Q2,2011-05-21,,,f,1,844
2776,5,Q3,2011-05-21,,,f,1,844
2779,6,FP3,2011-05-21,,,f,1,844
2773,7,R,2011-05-22,12:00:00,,f,16,844
2784,1,FP1,2011-05-26,,,f,1,845
2785,2,FP2,2011-05-26,,,f,1,845
2781,3,Q1,2011-05-28,,,f,1,845
2782,4,Q2,2011-05-28,,,f,1,845
2783,5,Q3,2011-05-28,,,f,1,845
2786,6,FP3,2011-05-28,,,f,1,845
2780,7,R,2011-05-29,12:00:00,,f,16,845
2791,1,FP1,2011-06-10,,,f,1,846
2792,2,FP2,2011-06-10,,,f,1,846
2788,3,Q1,2011-06-11,,,f,1,846
2789,4,Q2,2011-06-11,,,f,1,846
2790,5,Q3,2011-06-11,,,f,1,846
2793,6,FP3,2011-06-11,,,f,1,846
2787,7,R,2011-06-12,17:00:00,,f,16,846
2798,1,FP1,2011-06-24,,,f,1,847
2799,2,FP2,2011-06-24,,,f,1,847
2795,3,Q1,2011-06-25,,,f,1,847
2796,4,Q2,2011-06-25,,,f,1,847
2797,5,Q3,2011-06-25,,,f,1,847
2800,6,FP3,2011-06-25,,,f,1,847
2794,7,R,2011-06-26,12:00:00,,f,16,847
2805,1,FP1,2011-07-08,,,f,1,848
2806,2,FP2,2011-07-08,,,f,1,848
2802,3,Q1,2011-07-09,,,f,1,848
2803,4,Q2,2011-07-09,,,f,1,848
2804,5,Q3,2011-07-09,,,f,1,848
2807,6,FP3,2011-07-09,,,f,1,848
2801,7,R,2011-07-10,12:00:00,,f,16,848
2812,1,FP1,2011-07-22,,,f,1,849
2813,2,FP2,2011-07-22,,,f,1,849
2809,3,Q1,2011-07-23,,,f,1,849
2810,4,Q2,2011-07-23,,,f,1,849
2811,5,Q3,2011-07-23,,,f,1,849
2814,6,FP3,2011-07-23,,,f,1,849
2808,7,R,2011-07-24,12:00:00,,f,16,849
2819,1,FP1,2011-07-29,,,f,1,850
2820,2,FP2,2011-07-29,,,f,1,850
2816,3,Q1,2011-07-30,,,f,1,850
2817,4,Q2,2011-07-30,,,f,1,850
2818,5,Q3,2011-07-30,,,f,1,850
2821,6,FP3,2011-07-30,,,f,1,850
2815,7,R,2011-07-31,12:00:00,,f,16,850
2826,1,FP1,2011-08-26,,,f,1,851
2827,2,FP2,2011-08-26,,,f,1,851
2823,3,Q1,2011-08-27,,,f,1,851
2824,4,Q2,2011-08-27,,,f,1,851
2825,5,Q3,2011-08-27,,,f,1,851
2828,6,FP3,2011-08-27,,,f,1,851
2822,7,R,2011-08-28,12:00:00,,f,16,851
2833,1,FP1,2011-09-09,,,f,1,852
2834,2,FP2,2011-09-09,,,f,1,852
2830,3,Q1,2011-09-10,,,f,1,852
2831,4,Q2,2011-09-10,,,f,1,852
2832,5,Q3,2011-09-10,,,f,1,852
2835,6,FP3,2011-09-10,,,f,1,852
2829,7,R,2011-09-11,12:00:00,,f,16,852
2840,1,FP1,2011-09-23,,,f,1,853
2841,2,FP2,2011-09-23,,,f,1,853
2837,3,Q1,2011-09-24,,,f,1,853
2838,4,Q2,2011-09-24,,,f,1,853
2839,5,Q3,2011-09-24,,,f,1,853
2842,6,FP3,2011-09-24,,,f,1,853
2836,7,R,2011-09-25,12:00:00,,f,16,853
2847,1,FP1,2011-10-07,,,f,1,854
2848,2,FP2,2011-10-07,,,f,1,854
2844,3,Q1,2011-10-08,,,f,1,854
2845,4,Q2,2011-10-08,,,f,1,854
2846,5,Q3,2011-10-08,,,f,1,854
2849,6,FP3,2011-10-08,,,f,1,854
2843,7,R,2011-10-09,06:00:00,,f,16,854
2854,1,FP1,2011-10-14,,,f,1,855
2855,2,FP2,2011-10-14,,,f,1,855
2851,3,Q1,2011-10-15,,,f,1,855
2852,4,Q2,2011-10-15,,,f,1,855
2853,5,Q3,2011-10-15,,,f,1,855
2856,6,FP3,2011-10-15,,,f,1,855
2850,7,R,2011-10-16,06:00:00,,f,16,855
2861,1,FP1,2011-10-28,,,f,1,856
2862,2,FP2,2011-10-28,,,f,1,856
2858,3,Q1,2011-10-29,,,f,1,856
2859,4,Q2,2011-10-29,,,f,1,856
2860,5,Q3,2011-10-29,,,f,1,856
2863,6,FP3,2011-10-29,,,f,1,856
2857,7,R,2011-10-30,09:30:00,,f,16,856
2868,1,FP1,2011-11-11,,,f,1,857
2869,2,FP2,2011-11-11,,,f,1,857
2865,3,Q1,2011-11-12,,,f,1,857
2866,4,Q2,2011-11-12,,,f,1,857
2867,5,Q3,2011-11-12,,,f,1,857
2870,6,FP3,2011-11-12,,,f,1,857
2864,7,R,2011-11-13,13:00:00,,f,16,857
2875,1,FP1,2011-11-25,,,f,1,858
2876,2,FP2,2011-11-25,,,f,1,858
2872,3,Q1,2011-11-26,,,f,1,858
2873,4,Q2,2011-11-26,,,f,1,858
2874,5,Q3,2011-11-26,,,f,1,858
2877,6,FP3,2011-11-26,,,f,1,858
2871,7,R,2011-11-27,16:00:00,,f,16,858
2882,1,FP1,2012-03-16,,,f,1,859
2883,2,FP2,2012-03-16,,,f,1,859
2879,3,Q1,2012-03-17,,,f,1,859
2880,4,Q2,2012-03-17,,,f,1,859
2881,5,Q3,2012-03-17,,,f,1,859
2884,6,FP3,2012-03-17,,,f,1,859
2878,7,R,2012-03-18,06:00:00,,f,16,859
2889,1,FP1,2012-03-23,,,f,1,860
2890,2,FP2,2012-03-23,,,f,1,860
2886,3,Q1,2012-03-24,,,f,1,860
2887,4,Q2,2012-03-24,,,f,1,860
2888,5,Q3,2012-03-24,,,f,1,860
2891,6,FP3,2012-03-24,,,f,1,860
2885,7,R,2012-03-25,08:00:00,,f,16,860
2896,1,FP1,2012-04-13,,,f,1,861
2897,2,FP2,2012-04-13,,,f,1,861
2893,3,Q1,2012-04-14,,,f,1,861
2894,4,Q2,2012-04-14,,,f,1,861
2895,5,Q3,2012-04-14,,,f,1,861
2898,6,FP3,2012-04-14,,,f,1,861
2892,7,R,2012-04-15,07:00:00,,f,16,861
2903,1,FP1,2012-04-20,,,f,1,862
2904,2,FP2,2012-04-20,,,f,1,862
2900,3,Q1,2012-04-21,,,f,1,862
2901,4,Q2,2012-04-21,,,f,1,862
2902,5,Q3,2012-04-21,,,f,1,862
2905,6,FP3,2012-04-21,,,f,1,862
2899,7,R,2012-04-22,12:00:00,,f,16,862
2910,1,FP1,2012-05-11,,,f,1,863
2911,2,FP2,2012-05-11,,,f,1,863
2907,3,Q1,2012-05-12,,,f,1,863
2908,4,Q2,2012-05-12,,,f,1,863
2909,5,Q3,2012-05-12,,,f,1,863
2912,6,FP3,2012-05-12,,,f,1,863
2906,7,R,2012-05-13,12:00:00,,f,16,863
2917,1,FP1,2012-05-24,,,f,1,864
2918,2,FP2,2012-05-24,,,f,1,864
2914,3,Q1,2012-05-26,,,f,1,864
2915,4,Q2,2012-05-26,,,f,1,864
2916,5,Q3,2012-05-26,,,f,1,864
2919,6,FP3,2012-05-26,,,f,1,864
2913,7,R,2012-05-27,12:00:00,,f,16,864
2924,1,FP1,2012-06-08,,,f,1,865
2925,2,FP2,2012-06-08,,,f,1,865
2921,3,Q1,2012-06-09,,,f,1,865
2922,4,Q2,2012-06-09,,,f,1,865
2923,5,Q3,2012-06-09,,,f,1,865
2926,6,FP3,2012-06-09,,,f,1,865
2920,7,R,2012-06-10,18:00:00,,f,16,865
2931,1,FP1,2012-06-22,,,f,1,866
2932,2,FP2,2012-06-22,,,f,1,866
2928,3,Q1,2012-06-23,,,f,1,866
2929,4,Q2,2012-06-23,,,f,1,866
2930,5,Q3,2012-06-23,,,f,1,866
2933,6,FP3,2012-06-23,,,f,1,866
2927,7,R,2012-06-24,12:00:00,,f,16,866
2938,1,FP1,2012-07-06,,,f,1,867
2939,2,FP2,2012-07-06,,,f,1,867
2935,3,Q1,2012-07-07,,,f,1,867
2936,4,Q2,2012-07-07,,,f,1,867
2937,5,Q3,2012-07-07,,,f,1,867
2940,6,FP3,2012-07-07,,,f,1,867
2934,7,R,2012-07-08,12:00:00,,f,16,867
2945,1,FP1,2012-07-20,,,f,1,868
2946,2,FP2,2012-07-20,,,f,1,868
2942,3,Q1,2012-07-21,,,f,1,868
2943,4,Q2,2012-07-21,,,f,1,868
2944,5,Q3,2012-07-21,,,f,1,868
2947,6,FP3,2012-07-21,,,f,1,868
2941,7,R,2012-07-22,12:00:00,,f,16,868
2952,1,FP1,2012-07-27,,,f,1,869
2953,2,FP2,2012-07-27,,,f,1,869
2949,3,Q1,2012-07-28,,,f,1,869
2950,4,Q2,2012-07-28,,,f,1,869
2951,5,Q3,2012-07-28,,,f,1,869
2954,6,FP3,2012-07-28,,,f,1,869
2948,7,R,2012-07-29,12:00:00,,f,16,869
2959,1,FP1,2012-08-31,,,f,1,870
2960,2,FP2,2012-08-31,,,f,1,870
2956,3,Q1,2012-09-01,,,f,1,870
2957,4,Q2,2012-09-01,,,f,1,870
2958,5,Q3,2012-09-01,,,f,1,870
2961,6,FP3,2012-09-01,,,f,1,870
2955,7,R,2012-09-02,12:00:00,,f,16,870
2966,1,FP1,2012-09-07,,,f,1,871
2967,2,FP2,2012-09-07,,,f,1,871
2963,3,Q1,2012-09-08,,,f,1,871
2964,4,Q2,2012-09-08,,,f,1,871
2965,5,Q3,2012-09-08,,,f,1,871
2968,6,FP3,2012-09-08,,,f,1,871
2962,7,R,2012-09-09,12:00:00,,f,16,871
2973,1,FP1,2012-09-21,,,f,1,872
2974,2,FP2,2012-09-21,,,f,1,872
2970,3,Q1,2012-09-22,,,f,1,872
2971,4,Q2,2012-09-22,,,f,1,872
2972,5,Q3,2012-09-22,,,f,1,872
2975,6,FP3,2012-09-22,,,f,1,872
2969,7,R,2012-09-23,12:00:00,,f,16,872
2980,1,FP1,2012-10-05,,,f,1,873
2981,2,FP2,2012-10-05,,,f,1,873
2977,3,Q1,2012-10-06,,,f,1,873
2978,4,Q2,2012-10-06,,,f,1,873
2979,5,Q3,2012-10-06,,,f,1,873
2982,6,FP3,2012-10-06,,,f,1,873
2976,7,R,2012-10-07,06:00:00,,f,16,873
2987,1,FP1,2012-10-12,,,f,1,874
2988,2,FP2,2012-10-12,,,f,1,874
2984,3,Q1,2012-10-13,,,f,1,874
2985,4,Q2,2012-10-13,,,f,1,874
2986,5,Q3,2012-10-13,,,f,1,874
2989,6,FP3,2012-10-13,,,f,1,874
2983,7,R,2012-10-14,06:00:00,,f,16,874
2994,1,FP1,2012-10-26,,,f,1,875
2995,2,FP2,2012-10-26,,,f,1,875
2991,3,Q1,2012-10-27,,,f,1,875
2992,4,Q2,2012-10-27,,,f,1,875
2993,5,Q3,2012-10-27,,,f,1,875
2996,6,FP3,2012-10-27,,,f,1,875
2990,7,R,2012-10-28,09:30:00,,f,16,875
3001,1,FP1,2012-11-02,,,f,1,876
3002,2,FP2,2012-11-02,,,f,1,876
2998,3,Q1,2012-11-03,,,f,1,876
2999,4,Q2,2012-11-03,,,f,1,876
3000,5,Q3,2012-11-03,,,f,1,876
3003,6,FP3,2012-11-03,,,f,1,876
2997,7,R,2012-11-04,13:00:00,,f,16,876
3008,1,FP1,2012-11-16,,,f,1,877
3009,2,FP2,2012-11-16,,,f,1,877
3005,3,Q1,2012-11-17,,,f,1,877
3006,4,Q2,2012-11-17,,,f,1,877
3007,5,Q3,2012-11-17,,,f,1,877
3010,6,FP3,2012-11-17,,,f,1,877
3004,7,R,2012-11-18,19:00:00,,f,16,877
