race_id,driver_id,constructor_id,number,qualifying_position,q1,q2,q3
44,8,6,6,2,1:19.753,1:19.252,1:20.099
44,4,1,1,3,1:19.330,1:19.152,1:20.147
44,13,6,5,4,1:19.790,1:19.421,1:20.265
44,9,2,10,5,1:20.294,1:20.054,1:20.401
44,23,7,11,6,1:20.513,1:19.860,1:20.516
44,5,4,4,7,1:20.570,1:20.077,1:20.721
44,21,4,3,8,1:20.842,1:20.042,1:20.775
44,2,2,9,9,1:20.534,1:20.178,1:20.894
44,15,7,12,10,1:21.150,1:20.133,1:21.240
44,17,9,15,11,1:20.583,1:20.235,\N
44,14,9,14,12,1:21.154,1:20.329,\N
44,25,3,17,13,1:20.830,1:20.350,\N
44,22,11,8,14,1:21.169,1:20.364,\N
44,26,5,19,15,1:20.834,1:20.515,\N
44,24,5,18,16,1:21.160,1:20.823,\N
44,3,3,16,17,1:21.219,\N,\N
44,18,11,7,18,1:21.335,\N,\N
44,19,8,23,19,1:21.448,\N,\N
44,16,12,20,20,1:22.019,\N,\N
44,11,8,22,21,1:22.045,\N,\N
44,27,12,21,22,1:22.586,\N,\N
45,8,6,6,1,1:31.522,1:31.237,1:31.450
45,4,1,1,2,1:31.074,1:30.983,1:31.741
45,13,6,5,3,1:31.447,1:30.912,1:31.778
45,2,2,9,4,1:31.889,1:31.652,1:31.840
45,9,2,10,5,1:31.961,1:31.444,1:32.123
45,17,9,15,6,1:32.629,1:31.661,1:32.476
45,5,4,4,7,1:32.594,1:31.783,1:32.478
45,15,7,12,8,1:32.381,1:31.859,1:32.501
45,23,7,11,9,1:32.446,1:31.843,1:32.570
45,1,1,2,10,1:31.587,1:31.185,1:33.833
45,3,3,16,11,1:32.117,1:31.978,\N
45,25,3,17,12,1:32.173,1:31.996,\N
45,21,4,3,13,1:32.378,1:32.010,\N
45,22,11,8,14,1:32.674,1:32.221,\N
45,19,8,23,15,1:32.793,1:32.451,\N
45,11,8,22,16,1:32.678,1:32.838,\N
45,18,11,7,17,1:32.983,\N,\N
45,26,5,19,18,1:33.038,\N,\N
45,24,5,18,19,1:33.148,\N,\N
45,14,9,14,20,1:33.151,\N,\N
45,16,12,20,21,1:34.500,\N,\N
45,28,12,21,22,1:35.940,\N,\N
46,4,1,1,1,1:20.425,1:19.661,1:19.674
46,1,1,2,2,1:19.570,1:19.301,1:19.781
46,2,2,9,3,1:20.751,1:20.322,1:20.259
46,8,6,6,4,1:20.435,1:20.107,1:20.410
46,3,3,16,5,1:20.547,1:20.188,1:20.632
46,23,7,11,6,1:20.449,1:20.455,1:20.714
46,9,2,10,7,1:20.366,1:20.703,1:20.876
46,21,4,3,8,1:21.645,1:20.590,1:21.079
46,15,7,12,9,1:20.481,1:19.951,1:21.206
46,17,9,15,10,1:20.794,1:20.439,1:21.256
46,14,9,14,11,1:21.291,1:20.718,\N
46,5,4,4,12,1:20.285,1:20.779,\N
46,25,3,17,13,1:21.243,1:20.865,\N
46,13,6,5,14,1:20.408,1:21.021,\N
46,19,8,23,15,1:21.018,1:21.127,\N
46,24,5,18,16,1:21.730,1:21.993,\N
46,18,11,7,17,1:21.737,\N,\N
46,22,11,8,18,1:21.877,\N,\N
46,11,8,22,19,1:22.143,\N,\N
46,20,5,19,20,1:22.177,\N,\N
46,16,12,20,21,1:22.737,\N,\N
46,29,12,21,22,1:23.774,\N,\N
47,13,6,5,1,1:27.488,1:27.039,1:27.329
47,1,1,2,2,1:27.513,1:26.936,1:27.373
47,8,6,6,3,1:27.294,1:26.902,1:27.546
47,4,1,1,4,1:27.328,1:26.841,1:27.574
47,9,2,10,5,1:27.997,1:27.253,1:27.722
47,2,2,9,6,1:28.099,1:27.253,1:28.037
47,5,4,4,7,1:28.127,1:27.039,1:28.491
47,3,3,16,8,1:28.275,1:27.750,1:28.501
47,15,7,12,9,1:28.318,1:27.801,1:28.740
47,21,4,3,10,1:28.313,1:27.880,1:29.322
47,19,8,23,11,1:28.304,1:28.002,\N
47,17,9,15,12,1:28.500,1:28.013,\N
47,14,9,14,13,1:28.395,1:28.100,\N
47,25,3,17,14,1:28.360,1:28.390,\N
47,24,5,18,15,1:28.798,\N,\N
47,23,7,11,16,1:28.809,\N,\N
47,11,8,22,17,1:28.953,\N,\N
47,20,5,19,18,1:29.408,\N,\N
47,16,12,20,19,1:29.861,\N,\N
47,29,12,21,20,1:31.479,\N,\N
47,18,11,7,21,1:28.373,1:28.220,\N
47,22,11,8,22,1:28.792,1:28.188,\N
48,4,1,1,1,1:21.718,1:21.356,1:21.997
48,1,1,2,2,1:21.956,1:21.746,1:22.034
48,13,6,5,3,1:22.309,1:21.993,1:22.549
48,2,2,9,4,1:23.107,1:22.466,1:23.174
48,8,6,6,5,1:22.673,1:22.369,1:23.183
48,9,2,10,6,1:23.088,1:22.400,1:23.446
48,5,4,4,7,1:23.505,1:23.134,1:24.102
48,3,3,16,8,1:23.333,1:22.748,1:24.382
48,15,7,12,9,1:23.724,1:23.107,1:24.555
48,18,11,7,10,1:23.639,1:23.021,1:25.165
48,17,9,15,11,1:23.575,1:23.166,\N
48,22,11,8,12,1:23.474,1:23.176,\N
48,25,3,17,13,1:23.739,1:23.209,\N
48,19,8,23,14,1:23.646,1:23.274,\N
48,21,4,3,15,1:23.559,1:23.325,\N
48,20,5,19,16,1:23.578,1:23.351,\N
48,11,8,22,17,1:23.749,\N,\N
48,23,7,11,18,1:23.787,\N,\N
48,24,5,18,19,1:23.886,\N,\N
48,14,9,14,20,1:24.019,\N,\N
48,16,12,20,21,1:24.699,\N,\N
48,29,12,21,22,1:25.084,\N,\N
49,8,6,6,1,1:46.242,1:45.070,1:45.994
49,13,6,5,2,1:46.060,1:45.173,1:46.011
49,4,1,1,3,1:46.058,1:45.442,1:46.091
49,1,1,2,4,1:46.437,1:45.132,1:46.406
49,3,3,16,5,1:46.950,1:46.469,1:47.334
49,2,2,9,6,1:46.923,1:45.994,1:47.409
49,17,9,15,7,1:47.084,1:46.426,1:47.524
49,15,7,12,8,1:47.143,1:46.480,1:47.798
49,5,4,4,9,1:46.971,1:46.240,1:48.505
49,23,7,11,10,1:47.300,1:46.618,\N
49,14,9,14,11,1:47.340,1:46.800,\N
49,18,11,7,12,1:47.474,1:46.955,\N
49,24,5,18,13,1:47.576,1:47.115,\N
49,9,2,10,14,1:46.707,1:45.885,1:46.996
49,25,3,17,15,1:47.522,1:47.394,\N
49,20,5,19,16,1:47.581,\N,\N
49,22,11,8,17,1:47.954,\N,\N
49,11,8,22,18,1:47.980,\N,\N
49,16,12,20,19,1:48.044,\N,\N
49,19,8,23,20,1:48.199,\N,\N
49,29,12,21,21,1:49.557,\N,\N
49,21,4,3,22,1:47.143,1:46.603,\N
50,1,1,2,1,1:25.489,1:24.753,1:25.368
50,4,1,1,2,1:25.379,1:24.806,1:25.438
50,8,6,6,3,1:25.390,1:24.988,1:25.516
50,13,6,5,4,1:25.359,1:25.049,1:25.765
50,2,2,9,5,1:25.971,1:25.248,1:26.505
50,18,11,7,6,1:26.614,1:25.454,1:26.913
50,17,9,15,7,1:25.970,1:25.535,1:26.914
50,20,5,19,8,1:26.025,1:25.909,1:26.973
50,9,2,10,9,1:26.300,1:25.530,1:27.225
50,21,4,3,10,1:26.909,1:26.033,\N
50,5,4,4,11,1:27.223,1:26.232,\N
50,14,9,14,12,1:26.904,1:26.247,\N
50,15,7,12,13,1:26.711,1:26.253,\N
50,24,5,18,14,1:27.234,1:26.948,\N
50,23,7,11,15,1:27.191,\N,\N
50,3,3,16,16,1:26.579,1:25.816,1:26.728
50,22,11,8,17,1:27.323,\N,\N
50,25,3,17,18,1:27.454,\N,\N
50,19,8,23,19,1:27.564,\N,\N
50,16,12,20,20,1:28.628,\N,\N
50,11,8,22,21,1:28.762,\N,\N
50,29,12,21,22,1:29.668,\N,\N
51,1,1,2,1,1:35.798,1:35.898,1:35.908
51,8,6,6,2,1:35.692,1:35.381,1:36.044
51,13,6,5,3,1:35.792,1:35.796,1:36.221
51,4,1,1,4,1:35.809,1:35.845,1:36.576
51,14,9,14,5,1:36.930,1:36.252,1:37.619
51,23,7,11,6,1:37.135,1:36.709,1:38.013
51,17,9,15,7,1:37.199,1:36.602,1:38.153
51,2,2,9,8,1:36.737,1:36.217,1:38.455
51,9,2,10,9,1:36.309,1:36.116,1:38.472
51,18,11,7,10,1:37.092,1:36.771,1:39.285
51,24,5,18,11,1:37.047,1:36.862,\N
51,15,7,12,12,1:37.209,1:36.959,\N
51,5,4,4,13,1:37.225,1:36.991,\N
51,19,8,23,14,1:37.203,1:37.247,\N
51,3,3,16,15,1:37.144,1:37.483,\N
51,22,11,8,16,1:37.251,\N,\N
51,20,5,19,17,1:37.006,1:36.891,\N
51,21,4,3,18,1:37.290,\N,\N
51,25,3,17,19,1:37.456,\N,\N
51,11,8,22,20,1:38.218,\N,\N
51,16,12,20,21,1:38.668,\N,\N
51,29,12,21,22,1:39.336,\N,\N
52,13,6,5,1,1:12.303,1:12.374,1:11.931
52,1,1,2,2,1:13.033,1:12.296,1:12.082
52,8,6,6,3,1:13.016,1:12.161,1:12.322
52,4,1,1,4,1:12.895,1:12.637,1:12.356
52,17,9,15,5,1:13.081,1:12.683,1:12.928
52,2,2,9,6,1:13.472,1:12.888,1:13.081
52,9,2,10,7,1:13.085,1:12.641,1:13.129
52,15,7,12,8,1:13.470,1:12.832,1:13.195
52,14,9,14,9,1:13.264,1:12.846,1:13.272
52,3,3,16,10,1:13.707,1:12.752,1:13.477
52,22,11,8,11,1:13.661,1:12.932,\N
52,21,4,3,12,1:13.482,1:12.968,\N
52,20,5,19,13,1:13.853,1:13.058,\N
52,24,5,18,14,1:13.607,1:13.251,\N
52,23,7,11,15,1:13.767,1:13.315,\N
52,18,11,7,16,1:14.054,1:13.469,\N
52,5,4,4,17,1:14.078,\N,\N
52,11,8,22,18,1:14.098,\N,\N
52,6,3,17,19,1:14.417,\N,\N
52,19,8,23,20,1:14.596,\N,\N
52,16,12,20,21,1:15.217,\N,\N
52,29,12,21,22,1:15.487,\N,\N
53,30,6,5,1,1:33.310,1:32.025,1:31.431
53,13,6,6,2,1:33.579,1:32.014,1:31.478
53,18,11,12,3,1:32.603,1:32.025,1:31.549
53,4,4,1,4,1:32.433,1:31.215,1:31.702
53,31,1,4,5,1:33.233,1:31.487,1:32.164
53,22,11,11,6,1:33.922,1:32.322,1:32.579
53,17,3,9,7,1:33.454,1:32.309,1:33.006
53,32,9,15,8,1:34.308,1:32.106,1:33.112
53,21,4,2,9,1:32.934,1:31.831,1:33.496
53,2,2,16,10,1:33.374,1:31.958,1:33.926
53,35,2,17,11,1:33.882,1:32.456,\N
53,3,3,10,12,1:32.945,1:32.620,\N
53,14,9,14,13,1:33.678,1:32.850,\N
53,15,7,8,14,1:33.987,1:33.066,\N
53,24,5,20,15,1:34.439,1:33.416,\N
53,26,5,21,16,1:33.995,1:34.606,\N
53,23,7,7,17,1:34.702,\N,\N
53,27,13,19,18,1:35.724,\N,\N
53,33,13,18,19,1:35.900,\N,\N
53,11,8,22,20,1:37.411,\N,\N
53,34,8,23,21,1:40.270,\N,\N
53,8,1,3,22,\N,\N,\N
54,21,4,2,1,1:35.488,1:33.623,1:33.840
54,18,11,12,2,1:35.023,1:33.527,1:33.986
54,3,3,10,3,1:35.105,1:34.563,1:34.626
54,30,6,5,4,1:35.810,1:34.574,1:34.668
54,17,3,9,5,1:35.252,1:34.279,1:34.672
54,31,1,4,6,1:34.536,1:34.568,1:34.916
54,8,1,3,7,1:34.667,1:34.351,1:34.983
54,4,4,1,8,1:35.514,1:33.997,1:35.747
54,32,9,15,9,1:35.171,1:34.537,1:38.715
54,23,7,7,10,1:35.214,1:34.586,\N
54,14,9,14,11,1:34.839,1:34.614,\N
54,22,11,11,12,1:35.526,1:34.683,\N
54,15,7,8,13,1:35.517,1:34.702,\N
54,35,2,17,14,1:35.391,1:34.752,\N
54,2,2,16,15,1:35.588,1:34.783,\N
54,13,6,6,16,1:35.091,\N,\N
54,26,5,21,17,1:36.297,\N,\N
54,24,5,20,18,1:36.581,\N,\N
54,27,13,19,19,1:37.426,\N,\N
54,33,13,18,20,1:37.819,\N,\N
54,11,8,22,21,1:39.011,\N,\N
54,34,8,23,22,1:40.720,\N,\N
55,18,11,12,1,1:28.081,1:26.337,1:25.229
55,21,4,2,2,1:27.765,1:26.196,1:25.635
55,4,4,1,3,1:28.569,1:25.729,1:25.778
55,8,1,3,4,1:27.193,1:26.161,1:25.822
55,31,1,4,5,1:27.079,1:25.902,1:25.976
55,23,7,7,6,1:28.007,1:26.596,1:26.612
55,17,3,9,7,1:27.669,1:26.075,1:26.937
55,2,2,16,8,1:27.796,1:26.014,1:27.579
55,35,2,17,9,1:28.460,1:26.714,1:29.239
55,15,7,8,10,1:27.748,1:26.327,\N
55,30,6,5,11,1:28.228,1:26.718,\N
55,14,9,14,12,1:28.408,1:27.023,\N
55,24,5,20,13,1:28.999,1:27.219,\N
55,32,9,15,14,1:28.757,1:27.591,\N
55,3,3,10,15,1:28.351,1:29.422,\N
55,13,6,6,16,1:28.868,\N,\N
55,22,11,11,17,1:29.943,\N,\N
55,27,13,19,18,1:30.226,\N,\N
55,26,5,21,19,1:30.426,\N,\N
55,33,13,18,20,1:30.709,\N,\N
55,11,8,22,21,1:32.279,\N,\N
55,34,8,23,22,1:36.164,\N,\N
56,30,6,5,1,1:24.598,1:22.579,1:22.795
56,18,11,12,2,1:24.480,1:23.749,1:22.988
56,22,11,11,3,1:24.727,1:23.760,1:23.242
56,13,6,6,4,1:24.884,1:23.595,1:23.702
56,4,4,1,5,1:23.536,1:23.743,1:23.709
56,23,7,7,6,1:24.370,1:23.565,1:23.772
56,31,1,4,7,1:24.960,1:23.760,1:24.021
56,8,1,3,8,1:24.259,1:23.190,1:24.158
56,15,7,8,9,1:24.446,1:23.727,1:24.172
56,17,3,9,10,1:24.992,1:23.718,1:24.795
56,21,4,2,11,1:24.434,1:23.771,\N
56,35,2,17,12,1:25.081,1:23.887,\N
56,3,3,10,13,1:24.495,1:23.966,\N
56,14,9,14,14,1:24.849,1:24.101,\N
56,2,2,16,15,1:25.410,1:24.129,\N
56,24,5,20,16,1:24.879,1:24.520,\N
56,32,9,15,17,1:25.410,\N,\N
56,26,5,21,18,1:25.437,\N,\N
56,33,13,18,19,1:26.820,\N,\N
56,27,13,19,20,1:27.088,\N,\N
56,11,8,22,21,1:27.609,\N,\N
56,34,8,23,22,1:29.282,\N,\N
57,4,4,1,1,1:31.138,1:30.336,1:29.816
57,30,6,5,2,1:31.235,1:30.013,1:30.028
57,13,6,6,3,1:31.921,1:30.732,1:30.407
57,22,11,11,4,1:31.671,1:30.469,1:30.754
57,8,1,3,5,1:31.263,1:30.203,1:30.933
57,18,11,12,6,1:31.420,1:30.755,1:30.940
57,15,7,8,7,1:31.809,1:30.733,1:31.419
57,35,2,17,8,1:31.545,1:30.865,1:31.542
57,31,1,4,9,1:31.774,1:30.671,1:31.880
57,17,3,9,10,1:31.712,1:30.892,1:33.405
57,23,7,7,11,1:31.470,1:30.944,\N
57,3,3,10,12,1:32.053,1:31.194,\N
57,21,4,2,13,1:31.574,1:31.197,\N
57,14,9,14,14,1:31.742,1:31.227,\N
57,2,2,16,15,1:31.457,1:31.422,\N
57,24,5,20,16,1:32.651,1:31.728,\N
57,32,9,15,17,1:32.901,\N,\N
57,27,13,19,18,1:32.936,\N,\N
57,26,5,21,19,1:32.992,\N,\N
57,33,13,18,20,1:33.658,\N,\N
57,11,8,22,21,1:35.239,\N,\N
57,36,8,23,22,1:46.505,\N,\N
58,4,4,1,1,1:15.816,1:15.124,1:14.648
58,21,4,2,2,1:16.046,1:14.766,1:14.709
58,30,6,5,3,1:16.049,1:14.637,1:14.970
58,13,6,6,4,1:16.359,1:15.245,1:15.442
58,22,11,11,5,1:16.266,1:15.258,1:15.885
58,23,7,7,6,1:16.234,1:15.164,1:15.885
58,15,7,8,7,1:16.174,1:15.068,1:15.976
58,18,11,12,8,1:16.054,1:15.150,1:16.008
58,8,1,3,9,1:16.613,1:15.422,1:16.015
58,2,2,16,10,1:16.322,1:15.468,1:17.144
58,17,3,9,11,1:16.685,1:15.502,\N
58,31,1,4,12,1:16.195,1:15.801,\N
58,3,3,10,13,1:17.213,1:15.804,\N
58,35,2,17,14,1:16.066,1:15.847,\N
58,32,9,15,15,1:16.627,1:15.928,\N
58,24,5,20,16,1:17.105,1:16.661,\N
58,26,5,21,17,1:17.361,\N,\N
58,33,13,18,18,1:17.702,\N,\N
58,27,13,19,19,1:18.024,\N,\N
58,11,8,22,20,1:18.920,\N,\N
58,36,8,23,21,1:20.763,\N,\N
58,14,9,14,22,\N,\N,\N
59,4,4,1,1,1:14.232,1:13.622,1:13.962
59,17,3,9,2,1:14.305,1:13.728,1:14.082
59,8,1,3,3,1:13.887,1:13.532,1:14.140
59,31,1,4,4,1:14.483,1:14.295,1:14.664
59,22,11,11,5,1:14.766,1:14.312,1:15.804
59,15,7,8,6,1:14.883,1:14.211,1:15.857
59,14,9,14,7,1:15.090,1:13.687,1:16.426
59,3,3,10,8,1:14.888,1:13.909,1:16.636
59,21,4,2,9,1:14.614,1:13.647,1:17.260
59,23,7,7,10,1:14.412,1:14.398,\N
59,32,9,15,11,1:14.489,1:14.747,\N
59,24,5,20,12,1:15.314,1:14.969,\N
59,18,11,12,13,1:15.085,1:14.982,\N
59,35,2,17,14,1:15.316,1:15.052,\N
59,2,2,16,15,1:15.324,1:15.137,\N
59,27,13,19,16,1:15.598,\N,\N
59,33,13,18,17,1:15.993,\N,\N
59,26,5,21,18,1:16.236,\N,\N
59,11,8,22,19,1:17.276,\N,\N
59,36,8,23,20,1:17.502,\N,\N
59,13,6,6,21,\N,\N,\N
59,30,6,5,22,\N,\N,\N
60,4,4,1,1,1:21.018,1:20.271,1:20.253
60,8,1,3,2,1:21.648,1:20.497,1:20.397
60,30,6,5,3,1:22.096,1:20.659,1:20.574
60,13,6,6,4,1:21.647,1:20.846,1:20.764
60,21,4,2,5,1:22.411,1:20.594,1:20.919
60,22,11,11,6,1:22.965,1:20.929,1:20.943
60,23,7,7,7,1:22.886,1:21.043,1:21.073
60,31,1,4,8,1:22.169,1:20.816,1:21.107
60,2,2,16,9,1:21.670,1:20.629,1:21.329
60,35,2,17,10,1:21.637,1:20.672,1:21.599
60,14,9,14,11,1:22.424,1:21.442,\N
60,3,3,10,12,1:23.083,1:21.567,\N
60,24,5,20,13,1:22.685,1:21.699,\N
60,32,9,15,14,1:22.773,1:21.990,\N
60,26,5,21,15,1:22.541,1:22.076,\N
60,33,13,18,16,1:22.860,1:22.207,\N
60,17,3,9,17,1:23.129,\N,\N
60,27,13,19,18,1:23.210,\N,\N
60,18,11,12,19,1:23.247,\N,\N
60,11,8,22,20,1:26.158,\N,\N
60,36,8,23,21,1:26.316,\N,\N
60,15,7,8,22,\N,\N,\N
61,4,4,1,1,1:15.350,1:14.726,1:14.942
61,21,4,2,2,1:15.917,1:15.295,1:15.178
61,8,1,3,3,1:15.376,1:15.273,1:15.386
61,15,7,8,4,1:16.455,1:15.506,1:15.968
61,30,6,5,5,1:15.716,1:15.139,1:15.986
61,3,3,10,6,1:16.404,1:15.269,1:16.012
61,31,1,4,7,1:16.251,1:15.253,1:16.228
61,18,11,12,8,1:16.594,1:15.814,1:16.608
61,22,11,11,9,1:16.735,1:15.601,1:16.912
61,13,6,6,10,1:16.259,1:15.555,1:17.209
61,35,2,17,11,1:16.493,1:15.832,\N
61,32,9,15,12,1:16.585,1:15.833,\N
61,2,2,16,13,1:15.906,1:15.885,\N
61,23,7,7,14,1:16.702,1:15.888,\N
61,24,5,20,15,1:16.581,1:16.116,\N
61,14,9,14,16,1:16.514,1:16.301,\N
61,17,3,9,17,1:16.985,\N,\N
61,26,5,21,18,1:17.016,\N,\N
61,33,13,18,19,1:17.121,\N,\N
61,27,13,19,20,1:17.140,\N,\N
61,11,8,22,21,1:19.088,\N,\N
61,36,8,23,22,1:19.152,\N,\N
62,30,6,5,1,1:11.588,1:10.636,1:10.832
62,13,6,6,2,1:11.088,1:11.146,1:11.435
62,21,4,2,3,1:12.287,1:11.200,1:11.920
62,22,11,11,4,1:12.156,1:11.263,1:12.109
62,4,4,1,5,1:12.416,1:11.877,1:12.449
62,35,2,17,6,1:12.114,1:11.724,1:12.479
62,18,11,12,7,1:12.238,1:11.865,1:12.523
62,23,7,7,8,1:11.879,1:11.673,1:12.795
62,8,1,3,9,1:12.777,1:12.135,1:13.174
62,2,2,16,10,1:11.891,1:11.718,1:15.280
62,31,1,4,11,1:12.477,1:12.150,\N
62,17,3,9,12,1:12.935,1:12.292,\N
62,26,5,21,13,1:13.167,1:12.792,\N
62,27,13,19,14,1:12.711,1:12.854,\N
62,33,13,18,15,1:12.627,1:12.864,\N
62,32,9,15,16,1:12.773,1:12.925,\N
62,14,9,14,17,1:13.180,\N,\N
62,11,8,22,18,1:13.496,\N,\N
62,3,3,10,19,1:13.506,\N,\N
62,15,7,8,20,1:13.787,\N,\N
62,24,5,20,21,1:14.041,\N,\N
62,36,8,23,22,1:16.036,\N,\N
63,30,6,5,1,1:15.865,1:15.111,1:15.493
63,13,6,6,2,1:16.277,1:15.679,1:15.510
63,4,4,1,3,1:16.328,1:15.706,1:15.785
63,15,7,8,4,1:15.550,1:15.776,1:16.036
63,23,7,7,5,1:15.949,1:15.625,1:16.091
63,8,1,3,6,1:16.154,1:15.742,1:16.281
63,21,4,2,7,1:16.825,1:15.901,1:16.345
63,37,1,4,8,1:16.679,1:15.902,1:16.632
63,3,3,10,9,1:16.534,1:15.926,1:18.272
63,14,9,14,10,1:16.350,1:15.974,1:18.663
63,17,3,9,11,1:16.531,1:16.129,\N
63,2,2,16,12,1:16.686,1:16.294,\N
63,32,9,15,13,1:16.921,1:16.433,\N
63,22,11,11,14,1:17.022,1:17.027,\N
63,26,5,21,15,1:17.117,1:17.063,\N
63,27,13,19,16,1:16.962,1:17.105,\N
63,24,5,20,17,1:17.164,\N,\N
63,35,2,17,18,1:17.304,\N,\N
63,18,11,12,19,1:17.495,\N,\N
63,33,13,18,20,1:17.589,\N,\N
63,36,8,23,21,1:18.637,\N,\N
63,11,8,22,22,1:18.845,\N,\N
64,8,1,3,1,1:15.214,1:14.410,1:14.070
64,30,6,5,2,1:14.904,1:13.778,1:14.205
64,13,6,6,3,1:14.412,1:14.094,1:14.569
64,18,11,12,4,1:15.869,1:14.378,1:14.862
64,21,4,2,5,1:15.916,1:14.540,1:14.894
64,22,11,11,6,1:15.757,1:14.652,1:14.934
64,4,4,1,7,1:15.518,1:14.746,1:15.282
64,23,7,7,8,1:15.789,1:14.743,1:15.923
64,37,1,4,9,1:15.655,1:15.021,1:15.936
64,14,9,14,10,1:15.836,1:14.826,1:16.326
64,17,3,9,11,1:15.719,1:15.094,\N
64,32,9,15,12,1:15.816,1:15.141,\N
64,15,7,8,13,1:15.430,1:15.150,\N
64,35,2,17,14,1:16.281,1:15.329,\N
64,3,3,10,15,1:16.183,1:15.380,\N
64,2,2,16,16,1:16.234,1:15.397,\N
64,24,5,20,17,1:16.399,\N,\N
64,27,13,19,18,1:17.093,\N,\N
64,11,8,22,19,1:17.185,\N,\N
64,33,13,18,20,1:17.836,\N,\N
64,29,8,23,21,1:20.444,\N,\N
64,26,5,21,22,\N,\N,\N
65,8,1,3,1,1:20.080,1:19.704,1:19.599
65,13,6,6,2,1:19.742,1:19.504,1:19.886
65,22,11,11,3,1:21.141,1:19.783,1:20.085
65,18,11,12,4,1:20.820,1:19.943,1:20.092
65,37,1,4,5,1:21.288,1:19.991,1:20.117
65,17,3,9,6,1:21.335,1:20.047,1:20.266
65,23,7,7,7,1:21.112,1:20.243,1:20.759
65,21,4,2,8,1:21.370,1:20.154,1:20.924
65,15,7,8,9,1:21.434,1:20.231,1:21.132
65,9,2,17,10,1:20.891,1:20.256,1:22.049
65,2,2,16,11,1:21.437,1:20.623,\N
65,30,6,5,12,1:21.440,1:20.875,\N
65,14,9,14,13,1:21.163,1:20.890,\N
65,32,9,15,14,1:22.027,1:21.207,\N
65,4,4,1,15,1:21.792,1:21.364,\N
65,33,13,18,16,1:22.009,1:23.767,\N
65,24,5,20,17,1:22.068,\N,\N
65,3,3,10,18,1:22.084,\N,\N
65,26,5,21,19,1:22.317,\N,\N
65,11,8,22,20,1:22.967,\N,\N
65,27,13,19,21,1:23.146,\N,\N
65,29,8,23,22,1:24.016,\N,\N
66,13,6,6,1,1:27.306,1:27.059,1:26.907
66,30,6,5,2,1:27.385,1:25.850,1:27.284
66,4,4,1,3,1:27.861,1:26.917,1:27.321
66,21,4,2,4,1:28.175,1:27.346,1:27.564
66,23,7,7,5,1:27.668,1:27.062,1:27.569
66,2,2,16,6,1:28.200,1:27.251,1:27.785
66,18,11,12,7,1:28.222,1:26.872,1:27.790
66,8,1,3,8,1:28.236,1:27.202,1:27.866
66,9,2,17,9,1:28.212,1:27.405,1:28.167
66,17,3,9,10,1:28.307,1:27.608,1:29.436
66,32,9,15,11,1:28.271,1:27.852,\N
66,37,1,4,12,1:28.403,1:27.897,\N
66,15,7,8,13,1:28.549,1:27.973,\N
66,22,11,11,14,1:28.411,1:28.257,\N
66,3,3,10,15,1:28.889,1:28.386,\N
66,27,13,19,16,1:29.021,1:28.639,\N
66,14,9,14,17,1:29.136,\N,\N
66,26,5,21,18,1:29.158,\N,\N
66,24,5,20,19,1:29.250,\N,\N
66,33,13,18,20,1:29.901,\N,\N
66,29,8,23,21,1:30.607,\N,\N
66,11,8,22,22,1:30.850,\N,\N
67,8,1,3,1,1:21.994,1:21.349,1:21.484
67,30,6,5,2,1:21.711,1:21.353,1:21.486
67,2,2,16,3,1:21.764,1:21.425,1:21.653
67,13,6,6,4,1:22.028,1:21.225,1:21.704
67,18,11,12,5,1:22.512,1:21.572,1:22.011
67,9,2,17,6,1:22.437,1:21.270,1:22.258
67,37,1,4,7,1:22.422,1:21.878,1:22.280
67,22,11,11,8,1:22.640,1:21.688,1:22.787
67,21,4,2,9,1:22.486,1:21.722,1:23.175
67,4,4,1,10,1:21.747,1:21.526,1:25.688
67,15,7,8,11,1:22.093,1:21.924,\N
67,3,3,10,12,1:22.581,1:22.203,\N
67,23,7,7,13,1:22.622,1:22.280,\N
67,14,9,14,14,1:22.618,1:22.589,\N
67,26,5,21,15,1:22.943,1:23.165,\N
67,32,9,15,16,1:22.898,\N,\N
67,24,5,20,17,1:23.043,\N,\N
67,27,14,19,18,1:23.116,\N,\N
67,17,3,9,19,1:23.341,\N,\N
67,33,14,18,20,1:23.920,\N,\N
67,11,8,22,21,1:24.289,\N,\N
67,29,8,23,22,1:26.001,\N,\N
68,4,4,1,1,1:44.128,1:43.951,1:44.360
68,21,4,2,2,1:44.378,1:44.336,1:44.992
68,22,11,11,3,1:47.072,1:45.228,1:45.503
68,18,11,12,4,1:45.809,1:44.662,1:45.503
68,8,1,3,5,1:44.909,1:45.622,1:45.754
68,30,6,5,6,1:47.366,1:45.660,1:45.775
68,37,1,4,7,1:44.808,1:45.095,1:45.877
68,2,2,16,8,1:46.249,1:45.055,1:46.053
68,9,2,17,9,1:46.049,1:45.576,1:46.632
68,38,9,15,10,1:46.387,1:45.747,1:48.021
68,26,5,21,11,1:46.222,1:45.851,\N
68,14,9,14,12,1:45.931,1:45.968,\N
68,24,5,20,13,1:45.564,1:46.172,\N
68,17,3,9,14,1:48.560,1:46.413,\N
68,3,3,10,15,1:47.535,1:47.419,\N
68,23,7,7,16,1:48.894,\N,\N
68,15,7,8,17,1:49.098,\N,\N
68,33,14,18,18,1:49.903,\N,\N
68,29,8,23,19,1:55.560,\N,\N
68,13,6,6,20,1:47.231,1:45.970,\N
68,11,8,22,21,1:50.326,\N,\N
